,_id,trial_start_time,trial_finish_time,condition,stimulus,response,trial_num,block_str,tower_id,tower_A_tall_id,tower_A_wide_id,tower_B_tall_id,tower_B_wide_id,tower_id_tall,composite_id,trial_type,trial_index,time_elapsed,internal_node_id,experimentName,iterationName,workerID,gameID,studyLocation,datatype,response_key_dict,timeAbsolute,timeRelative,blocks,discreteWorld,eventType,endReason,relative_time,rep,n_resets,rt,novelty,response_meaning,response_correct,key_presses
1497,637ea279c178f27685c50b70,1669243510124.0,1669243511770.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,29,0000000000000000011100000101000011010000010100000101000011110000,talls_097_118,tall_097,wide_006,tall_118,wide_010,talls_097_118,talls_097_118,block-tower-old-new,32,771594,0.0-32.0,block_construction_build_components,build_components_pilot_2,6346a2f6e039e5345feb2335,6084-f35f7e9c-60ab-4896-86fd-1f85140c9364,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1357.8000000000466,new,old,0.0,1.0
1498,637ea279c178f27685c50b72,1669243507923.0,1669243512662.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,25,0000000000000000111100000101000001010000011100000101000011010000,talls_118_121,tall_118,wide_010,tall_121,wide_022,talls_118_121,talls_118_121,block-tower-old-new,28,778740,0.0-28.0,block_construction_build_components,build_components_pilot_2,6173b4a7f3d52787b51e761e,0717-d8a3d2c4-639d-4895-8579-f98799c4a7f0,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,4576.9000000003725,new,new,1.0,1.0
1499,637ea279c178f27685c50b73,1669243511487.0,1669243513054.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,33,0000000000000000011100000110000011100000111100001010000010100000,talls_102_127,tall_102,wide_025,tall_127,wide_011,talls_102_127,talls_102_127,block-tower-old-new,36,776421,0.0-36.0,block_construction_build_components,build_components_pilot_2,5b257364a7cee100011d8831,2763-5fbf1f77-39a4-4821-8651-579fe2884f49,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1278.300000011921,new,new,1.0,1.0
1500,637ea27ac178f27685c50b75,1669243509167.0,1669243511674.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",m,17,0000000000000000010100000101000011110000011000000110000011110000,talls_097_100,tall_097,wide_008,tall_100,wide_006,talls_097_100,talls_097_100,block-tower-old-new,20,702007,0.0-20.0,block_construction_build_components,build_components_pilot_2,59400de88fcebc0001075a41,9863-8d2f7634-ea6e-4abe-95d6-ae0ef5fa02b6,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,2303.399999976158,old,old,1.0,1.0
1501,637ea27cc178f27685c50b78,1669243513843.0,1669243515295.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,30,0000000000000000011100000110000011100000111100001010000010100000,talls_102_127,tall_102,wide_025,tall_127,wide_011,talls_102_127,talls_102_127,block-tower-old-new,33,775130,0.0-33.0,block_construction_build_components,build_components_pilot_2,6346a2f6e039e5345feb2335,6084-f35f7e9c-60ab-4896-86fd-1f85140c9364,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1143.9000000001397,old,old,1.0,1.0
1502,637ea27dc178f27685c50b7a,1669243515032.0,1669243517413.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",z,18,0000000000000000101000001010000011110000100100001001000011110000,talls_114_111,tall_114,wide_013,tall_111,wide_014,talls_114_111,talls_114_111,block-tower-old-new,21,768493,0.0-21.0,block_construction_build_components,build_components_pilot_2,5ef4860d22eb1d04bbcd9586,8494-ff6c6c9f-3e68-4442-9c95-dc937c963b9c,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,2008.9000000953674,new,new,1.0,1.0
1503,637ea27dc178f27685c50b7d,1669243514426.0,1669243516607.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,26,0000000000000000111100000101000001010000110100000101000001110000,talls_121_118,tall_121,wide_018,tall_118,wide_022,talls_121_118,talls_121_118,block-tower-old-new,29,782685,0.0-29.0,block_construction_build_components,build_components_pilot_2,6173b4a7f3d52787b51e761e,0717-d8a3d2c4-639d-4895-8579-f98799c4a7f0,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,2014.4000000003725,new,new,1.0,1.0
1504,637ea27fc178f27685c50b7f,1669243514974.0,1669243518347.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,34,0000000000000000111100000101000001010000110100000101000001110000,talls_121_118,tall_121,wide_018,tall_118,wide_022,talls_121_118,talls_121_118,block-tower-old-new,37,781727,0.0-37.0,block_construction_build_components,build_components_pilot_2,5b257364a7cee100011d8831,2763-5fbf1f77-39a4-4821-8651-579fe2884f49,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,3168.3999999910593,new,new,1.0,1.0
1505,637ea280c178f27685c50b80,1669243517382.0,1669243518975.0,view,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",m,31,0000000000000000110100000101000001110000111000000110000001110000,talls_121_100,tall_121,wide_019,tall_100,wide_018,talls_121_100,talls_121_100,block-tower-old-new,34,778811,0.0-34.0,block_construction_build_components,build_components_pilot_2,6346a2f6e039e5345feb2335,6084-f35f7e9c-60ab-4896-86fd-1f85140c9364,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1306.3000000000466,old,old,1.0,1.0
1506,637ea282c178f27685c50b86,1669243507110.0,1669243521087.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,13,0000000000000000111100000101000001010000011100000101000011010000,talls_118_121,tall_118,wide_010,tall_121,wide_022,talls_118_121,talls_118_121,block-tower-old-new,16,618829,0.0-16.0,block_construction_build_components,build_components_pilot_2,6266ac01a2a15cce6ed5fba7,2883-aaf76271-0f01-4a52-a8ce-d9602c2e8edb,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,13696.299999713898,new,old,0.0,1.0
1507,637ea282c178f27685c50b87,1669243518379.0,1669243521485.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,27,0000000000000000111100001001000010010000111100000110000001100000,talls_126_122,tall_126,wide_023,tall_122,wide_024,talls_126_122,talls_126_122,block-tower-old-new,30,787575,0.0-30.0,block_construction_build_components,build_components_pilot_2,6173b4a7f3d52787b51e761e,0717-d8a3d2c4-639d-4895-8579-f98799c4a7f0,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,2936.2000000011176,new,new,1.0,1.0
1508,637ea282c178f27685c50b8a,1669243520287.0,1669243522088.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",m,35,0000000000000000111000001010000010110000111100001001000010010000,talls_127_115,tall_127,wide_024,tall_115,wide_020,talls_127_115,talls_127_115,block-tower-old-new,38,785481,0.0-38.0,block_construction_build_components,build_components_pilot_2,5b257364a7cee100011d8831,2763-5fbf1f77-39a4-4821-8651-579fe2884f49,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1497.5999999940395,old,old,1.0,1.0
1509,637ea283c178f27685c50b8b,1669243513410.0,1669243520358.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",z,18,0000000000000000100100001001000011110000111100000101000001010000,talls_115_101,tall_115,wide_022,tall_101,wide_013,talls_115_101,talls_115_101,block-tower-old-new,21,710707,0.0-21.0,block_construction_build_components,build_components_pilot_2,59400de88fcebc0001075a41,9863-8d2f7634-ea6e-4abe-95d6-ae0ef5fa02b6,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,6718.0,new,new,1.0,1.0
1510,637ea283c178f27685c50b8d,1669243521092.0,1669243522439.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,32,0000000000000000111100000101000001010000011100000101000011010000,talls_118_121,tall_118,wide_010,tall_121,wide_022,talls_118_121,talls_118_121,block-tower-old-new,35,782258,0.0-35.0,block_construction_build_components,build_components_pilot_2,6346a2f6e039e5345feb2335,6084-f35f7e9c-60ab-4896-86fd-1f85140c9364,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1048.3000000000466,new,new,1.0,1.0
1511,637ea285c178f27685c50b90,1669243523266.0,1669243524427.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",m,28,0000000000000000010100000101000011110000100100001001000011110000,talls_100_097,tall_100,wide_013,tall_097,wide_006,talls_100_097,talls_100_097,block-tower-old-new,31,790518,0.0-31.0,block_construction_build_components,build_components_pilot_2,6173b4a7f3d52787b51e761e,0717-d8a3d2c4-639d-4895-8579-f98799c4a7f0,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,996.5,old,old,1.0,1.0
1512,637ea285c178f27685c50b91,1669243519355.0,1669243525923.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",m,19,0000000000000000101000001010000011110000111000001010000010110000,talls_116_114,tall_116,wide_020,tall_114,wide_014,talls_116_114,talls_116_114,block-tower-old-new,22,776966,0.0-22.0,block_construction_build_components,build_components_pilot_2,5ef4860d22eb1d04bbcd9586,8494-ff6c6c9f-3e68-4442-9c95-dc937c963b9c,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,6249.599999904633,old,old,1.0,1.0
1513,637ea286c178f27685c50b93,1669243524036.0,1669243525747.0,foil,"{'blocks': [{'x': 1, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 3, 'y': 4, 'height': 2, 'width': 1}]}",z,36,0000000000000000100100001001000011110000111100000101000001010000,talls_115_101,tall_115,wide_022,tall_101,wide_013,talls_115_101,talls_115_101,block-tower-old-new,39,789143,0.0-39.0,block_construction_build_components,build_components_pilot_2,5b257364a7cee100011d8831,2763-5fbf1f77-39a4-4821-8651-579fe2884f49,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1499.199999988079,new,new,1.0,1.0
1514,637ea286c178f27685c50b94,1669243522105.0,1669243523997.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,19,0000000000000000101100001010000011100000011000000110000011110000,talls_111_125,tall_111,wide_008,tall_125,wide_015,talls_111_125,talls_111_125,block-tower-old-new,22,714344,0.0-22.0,block_construction_build_components,build_components_pilot_2,59400de88fcebc0001075a41,9863-8d2f7634-ea6e-4abe-95d6-ae0ef5fa02b6,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1672.7999999523163,old,old,1.0,1.0
1515,637ea287c178f27685c50b95,1669243524530.0,1669243526014.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 3, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",z,33,0000000000000000101000001010000011110000100100001001000011110000,talls_114_111,tall_114,wide_013,tall_111,wide_014,talls_114_111,talls_114_111,block-tower-old-new,36,785757,0.0-36.0,block_construction_build_components,build_components_pilot_2,6346a2f6e039e5345feb2335,6084-f35f7e9c-60ab-4896-86fd-1f85140c9364,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1174.1000000000931,old,new,0.0,1.0
1516,637ea289c178f27685c50b99,1669243522709.0,1669243527904.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,13,0000000000000000101100001010000011100000011000000110000011110000,talls_111_125,tall_111,wide_008,tall_125,wide_015,talls_111_125,talls_111_125,block-tower-old-new,16,557695,0.0-16.0,block_construction_build_components,build_components_pilot_2,6361a2add7e38a2273bffb8d,4529-299e3d30-99ed-4283-95f2-9cae184b2b86,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,5006.700000017881,old,old,1.0,1.0
1517,637ea289c178f27685c50b9a,1669243526161.0,1669243528038.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 0, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 1, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 3, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",z,29,0000000000000000011100000101000011010000101100001010000011100000,talls_100_122,tall_100,wide_015,tall_122,wide_010,talls_100_122,talls_100_122,block-tower-old-new,32,794126,0.0-32.0,block_construction_build_components,build_components_pilot_2,6173b4a7f3d52787b51e761e,0717-d8a3d2c4-639d-4895-8579-f98799c4a7f0,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1707.800000000745,new,new,1.0,1.0
1518,637ea28ac178f27685c50b9d,1669243522996.0,1669243528746.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",m,14,0000000000000000111000000110000001110000111100001001000010010000,talls_122_115,tall_122,wide_024,tall_115,wide_019,talls_122_115,talls_122_115,block-tower-old-new,17,626475,0.0-17.0,block_construction_build_components,build_components_pilot_2,6266ac01a2a15cce6ed5fba7,2883-aaf76271-0f01-4a52-a8ce-d9602c2e8edb,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,5548.10000038147,old,old,1.0,1.0
1519,637ea28ac178f27685c50b9e,1669243527779.0,1669243530730.0,view,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 2, 'width': 1}, {'x': 2, 'y': 5, 'height': 1, 'width': 2}]}",m,20,0000000000000000101100001010000011100000011000000110000011110000,talls_111_125,tall_111,wide_008,tall_125,wide_015,talls_111_125,talls_111_125,block-tower-old-new,23,781763,0.0-23.0,block_construction_build_components,build_components_pilot_2,5ef4860d22eb1d04bbcd9586,8494-ff6c6c9f-3e68-4442-9c95-dc937c963b9c,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,2728.6000003814697,old,old,1.0,1.0
1520,637ea28ac178f27685c50ba0,1669243528058.0,1669243529440.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 1, 'width': 2}, {'x': 1, 'y': 1, 'height': 2, 'width': 1}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",m,34,0000000000000000111000000110000001110000011000000110000011110000,talls_118_114,tall_118,wide_008,tall_114,wide_019,talls_118_114,talls_118_114,block-tower-old-new,37,789220,0.0-37.0,block_construction_build_components,build_components_pilot_2,6346a2f6e039e5345feb2335,6084-f35f7e9c-60ab-4896-86fd-1f85140c9364,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1071.1999999999534,old,old,1.0,1.0
1521,637ea28cc178f27685c50ba4,1669243525762.0,1669243529941.0,build,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",m,20,0000000000000000111000001010000010110000111100001001000010010000,talls_127_115,tall_127,wide_024,tall_115,wide_020,talls_127_115,talls_127_115,block-tower-old-new,23,720317,0.0-23.0,block_construction_build_components,build_components_pilot_2,59400de88fcebc0001075a41,9863-8d2f7634-ea6e-4abe-95d6-ae0ef5fa02b6,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,3958.1999999284744,old,old,1.0,1.0
1522,637ea28ec178f27685c50ba9,1669243529668.0,1669243533009.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 0, 'y': 3, 'height': 1, 'width': 2}, {'x': 0, 'y': 4, 'height': 2, 'width': 1}, {'x': 2, 'y': 0, 'height': 1, 'width': 2}, {'x': 2, 'y': 1, 'height': 2, 'width': 1}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",z,14,0000000000000000101000001010000011110000111000001010000010110000,talls_116_114,tall_116,wide_020,tall_114,wide_014,talls_116_114,talls_116_114,block-tower-old-new,17,562785,0.0-17.0,block_construction_build_components,build_components_pilot_2,6361a2add7e38a2273bffb8d,4529-299e3d30-99ed-4283-95f2-9cae184b2b86,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,3175.699999988079,new,new,1.0,1.0
1523,637ea28ec178f27685c50baa,1669243531392.0,1669243532940.0,foil,"{'blocks': [{'x': 0, 'y': 0, 'height': 2, 'width': 1}, {'x': 0, 'y': 2, 'height': 1, 'width': 2}, {'x': 1, 'y': 3, 'height': 2, 'width': 1}, {'x': 0, 'y': 5, 'height': 1, 'width': 2}, {'x': 3, 'y': 0, 'height': 2, 'width': 1}, {'x': 2, 'y': 2, 'height': 1, 'width': 2}, {'x': 2, 'y': 3, 'height': 1, 'width': 2}, {'x': 2, 'y': 4, 'height': 2, 'width': 1}]}",z,35,0000000000000000111000000110000001110000111100001001000010010000,talls_122_115,tall_122,wide_024,tall_115,wide_019,talls_122_115,talls_122_115,block-tower-old-new,38,792811,0.0-38.0,block_construction_build_components,build_components_pilot_2,6346a2f6e039e5345feb2335,6084-f35f7e9c-60ab-4896-86fd-1f85140c9364,Prolific,trial_end,"{'new': 'z', 'old': 'm'}",,,,,,,,,,1254.1000000000931,new,new,1.0,1.0
