,targetName,gameID,level_2,rep_a,rep_b,displacement,reps
464,hand_selected_008,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,2,0,3,0.5,0 to 3
465,hand_selected_008,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,3,1,2,0.611111111111111,1 to 2
466,hand_selected_008,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,4,1,3,0.611111111111111,1 to 3
467,hand_selected_008,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,5,2,3,0.7777777777777777,2 to 3
468,hand_selected_008,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,0,0,1,0.8333333333333334,0 to 1
469,hand_selected_008,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,1,0,2,0.8222222222222221,0 to 2
470,hand_selected_008,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,2,0,3,0.9999999999999999,0 to 3
471,hand_selected_008,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,3,1,2,0.6666666666666666,1 to 2
472,hand_selected_008,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,4,1,3,0.8333333333333334,1 to 3
473,hand_selected_008,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,5,2,3,0.8222222222222221,2 to 3
474,hand_selected_008,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,0,0,1,0.9999999999999999,0 to 1
475,hand_selected_008,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,1,0,2,0.9999999999999999,0 to 2
476,hand_selected_008,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,2,0,3,0.8666666666666666,0 to 3
477,hand_selected_008,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,3,1,2,0.8681318681318682,1 to 2
478,hand_selected_008,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,1,3,0.8181818181818181,1 to 3
479,hand_selected_008,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,2,3,0.8484848484848484,2 to 3
480,hand_selected_008,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,0,0,1,0.8333333333333334,0 to 1
481,hand_selected_008,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,1,0,2,0.7777777777777778,0 to 2
482,hand_selected_008,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,2,0,3,0.7777777777777778,0 to 3
483,hand_selected_008,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,3,1,2,0.9555555555555554,1 to 2
484,hand_selected_008,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,4,1,3,0.911111111111111,1 to 3
485,hand_selected_008,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,5,2,3,0.9555555555555554,2 to 3
486,hand_selected_008,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,0,0,1,-1.0,0 to 1
487,hand_selected_008,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,1,0,2,-1.0,0 to 2
488,hand_selected_008,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,2,0,3,1.0,0 to 3
489,hand_selected_008,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,3,1,2,0.5714285714285714,1 to 2
490,hand_selected_008,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,4,1,3,0.4999999999999999,1 to 3
491,hand_selected_008,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,5,2,3,0.5111111111111111,2 to 3
492,hand_selected_008,4115-fd198403-2337-4ad4-9b98-3841e429e43e,0,0,1,0.39999999999999997,0 to 1
493,hand_selected_008,4115-fd198403-2337-4ad4-9b98-3841e429e43e,1,0,2,0.6,0 to 2
494,hand_selected_008,4115-fd198403-2337-4ad4-9b98-3841e429e43e,2,0,3,0.8095238095238096,0 to 3
495,hand_selected_008,4115-fd198403-2337-4ad4-9b98-3841e429e43e,3,1,2,0.39999999999999997,1 to 2
496,hand_selected_008,4115-fd198403-2337-4ad4-9b98-3841e429e43e,4,1,3,0.7999999999999999,1 to 3
497,hand_selected_008,4115-fd198403-2337-4ad4-9b98-3841e429e43e,5,2,3,0.3333333333333333,2 to 3
498,hand_selected_008,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,0,0,1,0.3333333333333334,0 to 1
499,hand_selected_008,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,1,0,2,0.6666666666666669,0 to 2
500,hand_selected_008,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,2,0,3,0.6666666666666669,0 to 3
501,hand_selected_008,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,3,1,2,0.6,1 to 2
502,hand_selected_008,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,4,1,3,0.6,1 to 3
503,hand_selected_008,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,5,2,3,0.9999999999999999,2 to 3
504,hand_selected_008,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,0,0,1,0.5,0 to 1
505,hand_selected_008,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,1,0,2,0.5555555555555556,0 to 2
506,hand_selected_008,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,2,0,3,0.6666666666666666,0 to 3
507,hand_selected_008,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,3,1,2,0.4444444444444444,1 to 2
508,hand_selected_008,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,4,1,3,0.7454545454545454,1 to 3
509,hand_selected_008,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,5,2,3,0.4444444444444444,2 to 3
510,hand_selected_008,4889-4e19ed70-4376-476c-857e-028e0af87a64,0,0,1,0.6,0 to 1
511,hand_selected_008,4889-4e19ed70-4376-476c-857e-028e0af87a64,1,0,2,0.6666666666666666,0 to 2
512,hand_selected_008,4889-4e19ed70-4376-476c-857e-028e0af87a64,2,0,3,0.6,0 to 3
513,hand_selected_008,4889-4e19ed70-4376-476c-857e-028e0af87a64,3,1,2,0.3333333333333333,1 to 2
514,hand_selected_008,4889-4e19ed70-4376-476c-857e-028e0af87a64,4,1,3,0.5272727272727272,1 to 3
515,hand_selected_008,4889-4e19ed70-4376-476c-857e-028e0af87a64,5,2,3,0.3888888888888889,2 to 3
516,hand_selected_008,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,0,0,1,0.19999999999999998,0 to 1
517,hand_selected_008,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,1,0,2,0.39999999999999997,0 to 2
518,hand_selected_008,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,2,0,3,0.39999999999999997,0 to 3
519,hand_selected_008,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,3,1,2,0.2857142857142857,1 to 2
520,hand_selected_008,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,4,1,3,0.21428571428571427,1 to 3
521,hand_selected_008,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,5,2,3,0.8181818181818182,2 to 3
522,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,0,0,1,0.6888888888888888,0 to 1
523,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,1,0,2,0.5238095238095238,0 to 2
524,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,2,0,3,0.7333333333333333,0 to 3
525,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,3,1,2,0.8095238095238096,1 to 2
526,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,4,1,3,0.9555555555555554,1 to 3
527,hand_selected_008,5658-a87bad40-6533-48cc-be97-3576ffc5a243,5,2,3,0.9047619047619049,2 to 3
528,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,0,0,1,0.39999999999999997,0 to 1
529,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,1,0,2,0.19999999999999998,0 to 2
530,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,2,0,3,0.6,0 to 3
531,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,3,1,2,0.611111111111111,1 to 2
532,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,4,1,3,0.7222222222222222,1 to 3
533,hand_selected_008,6343-797881cb-787b-456a-9a09-18fcdd882240,5,2,3,0.7777777777777777,2 to 3
534,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,0,0,1,0.5757575757575757,0 to 1
535,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,1,0,2,0.4545454545454545,0 to 2
536,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,2,0,3,0.7777777777777778,0 to 3
537,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,3,1,2,0.8787878787878787,1 to 2
538,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,4,1,3,0.8888888888888888,1 to 3
539,hand_selected_008,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,5,2,3,0.9444444444444445,2 to 3
540,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,0,0,1,0.7333333333333333,0 to 1
541,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,1,0,2,0.4444444444444444,0 to 2
542,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,2,0,3,0.4222222222222222,0 to 3
543,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,3,1,2,0.9999999999999999,1 to 2
544,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,4,1,3,0.7333333333333333,1 to 3
545,hand_selected_008,6790-c17728a7-7127-4573-b291-0128340c8c92,5,2,3,0.8333333333333334,2 to 3
546,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,0,0,1,0.8333333333333334,0 to 1
547,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,1,0,2,0.7878787878787877,0 to 2
548,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,2,0,3,0.6000000000000001,0 to 3
549,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,3,1,2,0.7777777777777778,1 to 2
550,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,4,1,3,0.611111111111111,1 to 3
551,hand_selected_008,8443-39606760-f554-4047-bbe2-fba6c5d88180,5,2,3,0.5636363636363636,2 to 3
552,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,0,0,1,0.8095238095238096,0 to 1
553,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,1,0,2,0.6190476190476191,0 to 2
554,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,2,0,3,0.7142857142857143,0 to 3
555,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,3,1,2,0.6666666666666666,1 to 2
556,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,4,1,3,0.611111111111111,1 to 3
557,hand_selected_008,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,5,2,3,0.5111111111111111,2 to 3
558,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,0,0,1,0.5238095238095238,0 to 1
559,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,1,0,2,0.8666666666666666,0 to 2
560,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,2,0,3,0.8666666666666666,0 to 3
561,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,3,1,2,0.5238095238095238,1 to 2
562,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,4,1,3,0.6190476190476191,1 to 3
563,hand_selected_008,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,5,2,3,0.911111111111111,2 to 3
564,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,0,0,1,0.911111111111111,0 to 1
565,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,1,0,2,0.8222222222222221,0 to 2
566,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,2,0,3,0.3571428571428571,0 to 3
567,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,3,1,2,0.911111111111111,1 to 2
568,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,4,1,3,0.6428571428571428,1 to 3
569,hand_selected_008,9249-ae94c595-416c-447d-bfb6-529a4944bb02,5,2,3,0.4999999999999999,2 to 3
570,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,0,0,1,0.9999999999999998,0 to 1
571,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,1,0,2,0.9999999999999998,0 to 2
572,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,2,0,3,0.6428571428571428,0 to 3
573,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,3,1,2,0.9999999999999998,1 to 2
574,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,4,1,3,0.7142857142857142,1 to 3
575,hand_selected_008,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,5,2,3,0.7142857142857142,2 to 3
576,hand_selected_008,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,0,0,1,1.0,0 to 1
577,hand_selected_008,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,1,0,2,0.7222222222222222,0 to 2
578,hand_selected_008,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,2,0,3,0.7777777777777778,0 to 3
579,hand_selected_008,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,3,1,2,1.0,1 to 2
580,hand_selected_008,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,4,1,3,1.0,1 to 3
581,hand_selected_008,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,5,2,3,0.7777777777777778,2 to 3
582,hand_selected_008,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,0,0,1,0.39999999999999997,0 to 1
583,hand_selected_008,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,1,0,2,0.39999999999999997,0 to 2
584,hand_selected_008,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,2,0,3,0.39999999999999997,0 to 3
585,hand_selected_008,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,3,1,2,0.7999999999999999,1 to 2
586,hand_selected_008,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,4,1,3,0.19999999999999998,1 to 3
587,hand_selected_008,9659-5abde78c-ee50-4470-8814-d0f698fcd93b,5,2,3,0.4444444444444444,2 to 3
588,hand_selected_008,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,0,0,1,0.6,0 to 1
589,hand_selected_008,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,1,0,2,0.0,0 to 2
590,hand_selected_008,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,2,0,3,0.23809523809523814,0 to 3
591,hand_selected_008,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,3,1,2,0.19999999999999998,1 to 2
592,hand_selected_008,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,4,1,3,-0.39999999999999997,1 to 3
593,hand_selected_008,9758-5910a61e-8d8b-44cd-b2d1-f514c03ee041,5,2,3,0.7999999999999999,2 to 3
594,hand_selected_009,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,0,0,1,0.2,0 to 1
595,hand_selected_009,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,1,0,2,0.2,0 to 2
596,hand_selected_009,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,2,0,3,0.7333333333333333,0 to 3
597,hand_selected_009,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,3,1,2,0.9999999999999998,1 to 2
598,hand_selected_009,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,4,1,3,0.14285714285714285,1 to 3
599,hand_selected_009,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,5,2,3,0.4999999999999999,2 to 3
600,hand_selected_009,0443-fd078367-c19d-495d-84d5-3519a281435d,0,0,1,0.6428571428571428,0 to 1
601,hand_selected_009,0443-fd078367-c19d-495d-84d5-3519a281435d,1,0,2,0.6428571428571428,0 to 2
602,hand_selected_009,0443-fd078367-c19d-495d-84d5-3519a281435d,2,0,3,0.7857142857142856,0 to 3
603,hand_selected_009,0443-fd078367-c19d-495d-84d5-3519a281435d,3,1,2,0.9272727272727274,1 to 2
604,hand_selected_009,0443-fd078367-c19d-495d-84d5-3519a281435d,4,1,3,0.7454545454545454,1 to 3
605,hand_selected_009,0443-fd078367-c19d-495d-84d5-3519a281435d,5,2,3,0.7454545454545454,2 to 3
606,hand_selected_009,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,0,0,1,0.7142857142857142,0 to 1
607,hand_selected_009,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,1,0,2,0.7857142857142856,0 to 2
608,hand_selected_009,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,2,0,3,0.8095238095238096,0 to 3
609,hand_selected_009,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,3,1,2,0.8333333333333334,1 to 2
610,hand_selected_009,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,4,1,3,0.9047619047619049,1 to 3
611,hand_selected_009,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,5,2,3,0.7142857142857143,2 to 3
612,hand_selected_009,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,0,0,1,0.33333333333333337,0 to 1
613,hand_selected_009,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,1,0,2,0.04761904761904762,0 to 2
614,hand_selected_009,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,2,0,3,0.14285714285714288,0 to 3
615,hand_selected_009,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,3,1,2,0.23636363636363636,1 to 2
616,hand_selected_009,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,4,1,3,0.6888888888888888,1 to 3
617,hand_selected_009,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,5,2,3,0.5555555555555555,2 to 3
618,hand_selected_009,0652-88ebf36e-0780-4434-a9c7-969af27c2636,0,0,1,0.6000000000000001,0 to 1
619,hand_selected_009,0652-88ebf36e-0780-4434-a9c7-969af27c2636,1,0,2,0.561904761904762,0 to 2
620,hand_selected_009,0652-88ebf36e-0780-4434-a9c7-969af27c2636,2,0,3,0.580952380952381,0 to 3
621,hand_selected_009,0652-88ebf36e-0780-4434-a9c7-969af27c2636,3,1,2,0.48333333333333334,1 to 2
622,hand_selected_009,0652-88ebf36e-0780-4434-a9c7-969af27c2636,4,1,3,0.5833333333333334,1 to 3
623,hand_selected_009,0652-88ebf36e-0780-4434-a9c7-969af27c2636,5,2,3,0.7166666666666667,2 to 3
624,hand_selected_009,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,0,0,1,0.8571428571428571,0 to 1
625,hand_selected_009,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,1,0,2,0.9285714285714285,0 to 2
626,hand_selected_009,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,2,0,3,0.9285714285714285,0 to 3
627,hand_selected_009,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,3,1,2,0.911111111111111,1 to 2
628,hand_selected_009,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,4,1,3,0.7454545454545454,1 to 3
629,hand_selected_009,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,5,2,3,0.9555555555555554,2 to 3
630,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,0,0,1,0.9047619047619049,0 to 1
631,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,1,0,2,0.8333333333333334,0 to 2
632,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,2,0,3,0.7333333333333333,0 to 3
633,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,3,1,2,0.7142857142857143,1 to 2
634,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,4,1,3,0.8095238095238096,1 to 3
635,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,5,2,3,0.8888888888888888,2 to 3
636,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,0,0,1,0.9285714285714285,0 to 1
637,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,1,0,2,0.42857142857142855,0 to 2
638,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,2,0,3,0.4999999999999999,0 to 3
639,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,3,1,2,0.8222222222222221,1 to 2
640,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,4,1,3,0.5555555555555555,1 to 3
641,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,5,2,3,0.3333333333333333,2 to 3
642,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,0,0,1,0.5636363636363636,0 to 1
643,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,1,0,2,0.5636363636363636,0 to 2
644,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,2,0,3,0.5636363636363636,0 to 3
645,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,3,1,2,0.9272727272727274,1 to 2
646,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,4,1,3,0.6363636363636364,1 to 3
647,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,5,2,3,0.5636363636363636,2 to 3
648,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,0,0,1,0.5272727272727272,0 to 1
649,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,1,0,2,0.4909090909090909,0 to 2
650,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,2,0,3,0.6727272727272727,0 to 3
651,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,3,1,2,0.6666666666666665,1 to 2
652,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,4,1,3,0.7090909090909091,1 to 3
653,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,5,2,3,0.6727272727272727,2 to 3
654,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,0,0,1,0.33333333333333337,0 to 1
655,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,1,0,2,0.7142857142857142,0 to 2
656,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,2,0,3,0.5714285714285714,0 to 3
657,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,3,1,2,1.0,1 to 2
658,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,4,1,3,1.0,1 to 3
659,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,5,2,3,0.6666666666666666,2 to 3
660,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,0,0,1,0.21428571428571427,0 to 1
661,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,1,0,2,0.6888888888888888,0 to 2
662,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,2,0,3,0.37777777777777777,0 to 3
663,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,3,1,2,0.6428571428571428,1 to 2
664,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,4,1,3,0.7142857142857142,1 to 3
665,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,5,2,3,0.6363636363636364,2 to 3
666,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,0,0,1,0.7333333333333333,0 to 1
667,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,1,0,2,0.6888888888888888,0 to 2
668,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,2,0,3,0.7333333333333333,0 to 3
669,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,3,1,2,0.5454545454545454,1 to 2
670,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,4,1,3,0.8181818181818181,1 to 3
671,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,5,2,3,0.4848484848484848,2 to 3
672,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,0,0,1,0.6363636363636364,0 to 1
673,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,1,0,2,0.5636363636363636,0 to 2
674,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,2,0,3,0.7818181818181819,0 to 3
675,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,3,1,2,0.8545454545454545,1 to 2
676,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,4,1,3,0.7454545454545454,1 to 3
677,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,5,2,3,0.7090909090909091,2 to 3
678,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,0,0,1,-0.3333333333333333,0 to 1
679,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,1,0,2,0.2,0 to 2
680,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,2,0,3,0.2,0 to 3
681,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,3,1,2,0.6,1 to 2
682,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,4,1,3,0.6428571428571428,1 to 3
683,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,5,2,3,0.6,2 to 3
684,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,0,0,1,0.5555555555555556,0 to 1
685,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,1,0,2,0.6444444444444444,0 to 2
686,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,2,0,3,0.4666666666666666,0 to 3
687,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,3,1,2,0.5555555555555556,1 to 2
688,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,4,1,3,0.2777777777777778,1 to 3
689,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,5,2,3,0.41818181818181815,2 to 3
690,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,0,0,1,0.5555555555555555,0 to 1
691,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,1,0,2,0.5111111111111111,0 to 2
692,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,2,0,3,0.6,0 to 3
693,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,3,1,2,0.9555555555555554,1 to 2
694,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,4,1,3,0.7777777777777777,1 to 3
695,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,5,2,3,0.7575757575757575,2 to 3
696,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,0,0,1,0.7777777777777778,0 to 1
